Noise,True_V,Primary_V,Winner,Rg_meas,Yg100,Yg210,Ym210,V_all
-1888.0396800814256,0.1686734700763062,,Nearest_Fallback,9.906526995318243,676.1492628837487,31.27946959047913,3825.980340319164,[nan]
-1888.0396800814256,0.17271709731624887,0.23506426745307368,Consensus_Selection,10.015825743204287,647.3724216211438,-140.47370705096944,12008.223636543884,"[0.23506426745307368, 0.07493880682288243]"
-1888.0396800814256,0.17680862129483005,-0.020064882881938417,Nearest_Fallback,10.134342163123918,673.1457839615193,24.946489428021028,1837.5951721159825,[-0.020064882881938417]
-1888.0396800814256,0.1809480420120495,,Nearest_Fallback,10.245789636320188,679.6606180756844,-4.4592035409937605,4836.904153140772,[nan]
-1888.0396800814256,0.1851353594679072,,Nearest_Fallback,10.366007568364953,678.409924953648,25.071454961332485,4465.060973225202,[nan]
-1888.0396800814256,0.1893705736624034,0.29765578546666116,Consensus_Selection,10.47634357167735,636.3578451004896,-158.5835405755744,416.38702232185534,"[0.29765578546666116, 0.05935975819532253]"
-1888.0396800814256,0.1936536845955379,0.13338716249740895,Nearest_Fallback,10.600085038396568,666.084661120155,-43.45092573845703,2518.875322992877,[0.13338716249740895]
-1888.0396800814256,0.19798469226731075,0.3212240788006647,Consensus_Selection,10.719311837464526,632.5438539896771,-202.85885636221622,4099.4426779675805,"[0.3212240788006647, 0.05510991271887591]"
-1888.0396800814256,0.20236359667772197,,Nearest_Fallback,10.842030258070244,687.272269415375,34.340188846621025,2959.748233671254,[nan]
-1888.0396800814256,0.20679039782677155,0.2124781059205082,Consensus_Selection,10.967082519316795,654.4473162317433,-79.44857789260016,5657.955120406313,"[0.2124781059205082, 0.08392700939578487]"
-1888.0396800814256,0.21126509571445948,0.1796000784467294,Consensus_Selection,11.09027560033048,660.2778899792239,-65.52070821904064,-3611.8859433022303,"[0.1796000784467294, 0.09915021601535122]"
-1888.0396800814256,0.21578769034078563,0.09749602920190627,Consensus_Selection,11.182740261298916,660.0373943840015,-57.02125987697407,201.59972472589666,"[0.09749602920190627, 0.18315459004782214]"
-1888.0396800814256,0.22035818170575036,0.20267737773353084,Consensus_Selection,11.313567539431288,657.3085382290236,-70.32601157441394,2234.9665301086166,"[0.20267737773353084, 0.08731667737530327]"
-1888.0396800814256,0.22497656980935324,0.08976012887954465,Consensus_Selection,11.439422753851854,658.4736102868982,-41.19705246789293,3259.1314062766724,"[0.08976012887954465, 0.19850346738978972]"
-1888.0396800814256,0.22964285465159456,0.254438931605425,Consensus_Selection,11.569286829705618,648.2745935775775,-105.22672457081153,2521.318022063415,"[0.254438931605425, 0.07027844226577375]"
-1888.0396800814256,0.23435703623247425,0.10693481646990141,Consensus_Selection,11.703919740188129,663.7755854070382,-32.27329293634994,-1889.043695645415,"[0.10693481646990141, 0.16785640490181733]"
-1888.0396800814256,0.23911911455199228,0.06636547862108562,Consensus_Selection,11.83628819439449,646.0973506483432,-63.130396740064356,-3009.4769784342184,"[0.06636547862108562, 0.26994774924550985]"
-1888.0396800814256,0.24392908961014867,0.2245616764895661,Consensus_Selection,11.974733276756615,655.3942167259795,-78.21740670765253,-1314.4815963029835,"[0.2245616764895661, 0.08045985803657948]"
-1888.0396800814256,0.24878696140694342,0.10554970531962017,Consensus_Selection,12.110938175912365,664.3203004875871,-16.34561336768241,5445.740442863668,"[0.10554970531962017, 0.1730087106033645]"
-1888.0396800814256,0.2536927299423765,0.2607817383493504,Consensus_Selection,12.25384670411354,649.2711411690618,-82.80673968963337,7701.373961992649,"[0.2607817383493504, 0.06883223500861635]"
-1888.0396800814256,0.25864639521644783,0.24811749378460457,Consensus_Selection,12.393437148221283,652.2220547239699,-70.43397521261494,2137.9034528914262,"[0.24811749378460457, 0.07318220344521019]"
-1888.0396800814256,0.2636479572291576,0.07562706550199172,Consensus_Selection,12.536309926289029,654.0311875677339,-51.15147503031655,2214.1746524085165,"[0.07562706550199172, 0.24130270955281463]"
-1888.0396800814256,0.2686974159805058,0.2564178569628037,Consensus_Selection,12.682462052776758,651.5712396543605,-67.47836114455225,673.2251348709988,"[0.2564178569628037, 0.07098300138944043]"
-1888.0396800814256,0.2737947714704923,0.3028498895703245,Consensus_Selection,12.830254560509967,642.9186107201933,-116.00675226589573,2801.493036693574,"[0.3028498895703245, 0.06075160836837255]"
-1888.0396800814256,0.278940023699117,0.2655972934763536,Consensus_Selection,12.979239032416057,650.825262783499,-81.66705520498441,1723.9995007725536,"[0.2655972934763536, 0.06870294830697384]"
-1888.0396800814256,0.28413317266638033,0.06913920429124915,Consensus_Selection,13.133902550529935,651.4155583058503,-59.70262129303766,-3583.1633349981103,"[0.06913920429124915, 0.26540306081688714]"
-1888.0396800814256,0.2893742183722819,0.2698527341525462,Consensus_Selection,13.285492001542137,651.071233352509,-64.50255395805594,-11032.827380343586,"[0.2698527341525462, 0.06812161673989359]"
-1888.0396800814256,0.2946631608168217,0.07261259037508712,Consensus_Selection,13.43588400369309,654.2422647489725,-33.41090234147174,2084.701145957154,"[0.07261259037508712, 0.2565245483804864]"
-1888.0396800814256,0.29999999999999993,0.07210524779674791,Consensus_Selection,13.591297545010267,654.2314893720264,-24.433520976816062,2062.428389660455,"[0.07210524779674791, 0.2593810087369375]"
-5970.505701832945,0.003999999999999999,0.015673936617366855,Unique_Solution,5.155046094091496,546.2099654020652,106.85193562610769,8423.634998284535,[0.015673936617366855]
-5970.505701832945,0.004642958796619732,-0.003918164781303066,Nearest_Fallback,5.159743373914024,471.06429156337697,-304.76267000672505,6751.659070962425,[-0.003918164781303066]
-5970.505701832945,0.005333814331877817,,Nearest_Fallback,5.1982733220327,674.2453585954006,766.8873555514557,3593.88628051952,[nan]
-5970.505701832945,0.006072566605774254,-0.014393840514640679,Nearest_Fallback,5.204782359008725,425.44392090003413,-817.5678062431105,5556.467689332756,[-0.014393840514640679]
-5970.505701832945,0.006859215618309043,-0.015686899363066113,Nearest_Fallback,5.252452770037911,419.8900390481713,-1117.5091943978348,3505.9586777570667,[-0.015686899363066113]
-5970.505701832945,0.007693761369482185,0.02294914328358763,Unique_Solution,5.272984474445968,567.2361754475537,115.18555047274214,4878.936798509223,[0.02294914328358763]
-5970.505701832945,0.008576203859293679,0.01692030245305616,Unique_Solution,5.290840034574045,550.2664354007552,61.7217679752315,3387.291361409084,[0.01692030245305616]
-5970.505701832945,0.009506543087743522,-0.014766123190938795,Nearest_Fallback,5.320772624261211,424.03249021198116,-1025.285143814001,4477.98659634947,[-0.014766123190938795]
-5970.505701832945,0.010484779054831722,0.08274571107775813,Consensus_Selection,5.363844713641703,643.3275158380499,397.0034233573339,3441.005334039073,"[0.08274571107775813, 0.198626026626619]"
-5970.505701832945,0.01151091176055827,0.07865016151452645,Consensus_Selection,5.389034881157415,641.1476766315416,479.7139277548241,3764.019462296527,"[0.07865016151452645, 0.21023878086935455]"
-5970.505701832945,0.012584941204923174,0.0651322618932808,Consensus_Selection,5.430082593420314,632.7639312918999,395.8431285914848,3680.8598822530776,"[0.0651322618932808, 0.253848373869639]"
-5970.505701832945,0.01370686738792643,0.015602947200700315,Unique_Solution,5.474574144054462,546.5040954292763,-190.78968205007712,4667.763084172519,[0.015602947200700315]
-5970.505701832945,0.014876690309568036,0.007585286906249924,Unique_Solution,5.50349855111242,519.4307478337552,-331.6182876463364,835.1336714395316,[0.007585286906249924]
-5970.505701832945,0.01609440996984799,0.007787979564839961,Unique_Solution,5.526421300493547,520.2298152065651,-328.28868083548014,3853.2569379940583,[0.007787979564839961]
-5970.505701832945,0.017360026368766306,0.04973564369166761,Consensus_Selection,5.5701937455129205,617.6523819563275,270.20093674155237,4561.043236225597,"[0.04973564369166761, 0.33522774526422233]"
-5970.505701832945,0.018673539506322973,0.028229326812288392,Unique_Solution,5.617911390828109,579.6356004988762,-105.3460689687393,-6880.671078634993,[0.028229326812288392]
-5970.505701832945,0.02003494938251798,0.004031511591749352,Unique_Solution,5.651506505438104,505.9457258153694,-377.10227531860323,8809.05136611268,[0.004031511591749352]
-5970.505701832945,0.02144425599735135,0.0037642201535114913,Unique_Solution,5.711371211430539,505.0856738065325,-690.6158018705557,4438.998048403876,[0.0037642201535114913]
-5970.505701832945,0.022901459350823064,0.020871678591377216,Unique_Solution,5.740923574111765,562.7613281424683,-28.704573280862267,5458.43268159778,[0.020871678591377216]
-5970.505701832945,0.024406559442933143,0.08135808726993517,Consensus_Selection,5.793457257198181,642.9826419104851,283.6803547149858,4204.95821747794,"[0.08135808726993517, 0.2045200795852341]"
-5970.505701832945,0.025959556273681562,0.020017869179472424,Unique_Solution,5.84083842015795,560.6754182579798,-183.87376245715978,4019.2771770476497,[0.020017869179472424]
-5970.505701832945,0.02756044984306834,0.03249080606513229,Unique_Solution,5.883455123238238,590.0511181205168,-112.0609517801209,4675.743233079162,[0.03249080606513229]
-5970.505701832945,0.029209240151093475,0.028517780143153832,Unique_Solution,5.9410509308191175,580.978704858997,-202.48220119865883,3289.318195983372,[0.028517780143153832]
-5970.505701832945,0.030905927197756953,0.02244769624424944,Unique_Solution,5.988151224067626,566.5687063548174,-63.39631886015125,1706.997571647986,[0.02244769624424944]
-5970.505701832945,0.03265051098305878,0.024862406816259616,Unique_Solution,6.037849124782268,572.3169426277838,-67.61405467093904,2895.818982341419,[0.024862406816259616]
-5970.505701832945,0.03444299150699897,0.021429052882985675,Unique_Solution,6.103033422223555,564.4708227913835,-339.56635499554585,-21316.650610952995,[0.021429052882985675]
-5970.505701832945,0.0362833687695775,0.050680766999594264,Consensus_Selection,6.152662906460623,618.9968680056754,22.64710827240364,4336.326819074031,"[0.050680766999594264, 0.33319307744803234]"
-5970.505701832945,0.0381716427707944,0.04156525248618265,Unique_Solution,6.210451883540196,605.9219678511649,-20.788834792281836,8622.931754865474,[0.04156525248618265]
-5970.505701832945,0.04010781351064963,0.03677197693161597,Unique_Solution,6.270085143449319,597.923401848661,-185.41261091255217,3475.5427464275526,[0.03677197693161597]
-5970.505701832945,0.04209188098914323,-0.00039103264364127865,Nearest_Fallback,6.326111786986825,488.59176078855387,-780.9574225388277,2378.9894127330044,[-0.00039103264364127865]
-5970.505701832945,0.044123845206275186,0.005845219892269753,Unique_Solution,6.38126126427365,514.2770754179971,-736.029266232547,4371.929204906336,[0.005845219892269753]
-5970.505701832945,0.04620370616204548,0.049990856340643215,Consensus_Selection,6.444022487718725,619.0950245066238,-17.2376876481125,3981.7033303050325,"[0.049990856340643215, 0.3357222295156104]"
-5970.505701832945,0.04833146385645412,0.06911328625177224,Consensus_Selection,6.519593823616538,636.9368827534896,-51.44317240425204,653.6044109073603,"[0.06911328625177224, 0.24323664250334753]"
-5970.505701832945,0.050507118289501135,0.17762462805242518,Nearest_Fallback,6.578384521327724,658.3544228659879,94.42718887679794,-12633.427116192886,[0.17762462805242518]
-5970.505701832945,0.05273066946118648,0.03873417841338849,Unique_Solution,6.64547452756018,601.5190978453311,-204.13016412712054,-3028.1756046614364,[0.03873417841338849]
-5970.505701832945,0.05500211737151018,0.32382907682011824,Consensus_Selection,6.712427880076878,621.8096618407503,-160.49756021010754,1603.350646143307,"[0.32382907682011824, 0.05212664079290275]"
-5970.505701832945,0.05732146202047223,0.01019446519980527,Nearest_Fallback,6.787268844700464,669.961775721649,116.66072397640161,-549.8450057893956,[0.01019446519980527]
-5970.505701832945,0.05968870340807267,0.30416296970552237,Consensus_Selection,6.847722199763819,625.7293477490877,-144.3444000639864,3471.2595806161194,"[0.30416296970552237, 0.05588596402340494]"
-5970.505701832945,0.06210384153431142,0.0450895023179238,Unique_Solution,6.919001857570376,612.517262148733,-216.79409317842047,2336.2017716269147,[0.0450895023179238]
-5970.505701832945,0.06456687639918854,0.14863894875246722,Nearest_Fallback,6.993107468056768,664.3300384803013,79.06218096272661,3850.7678583355623,[0.14863894875246722]
-5970.505701832945,0.067077808002704,0.035746941741745586,Unique_Solution,7.071505558849264,597.6794837326818,-246.50101206596057,3102.2146801103127,[0.035746941741745586]
-5970.505701832945,0.06963663634485784,0.038251102168729685,Unique_Solution,7.141435461964426,602.0254221070611,-229.70332956266066,2705.299747667769,[0.038251102168729685]
-5970.505701832945,0.07224336142565002,0.035999846723739494,Unique_Solution,7.221594382205412,598.529352040143,-318.7962545094204,3850.8736557873576,[0.035999846723739494]
-5970.505701832945,0.07489798324508051,0.04041610906462236,Unique_Solution,7.291176064271207,606.0300430472229,-235.61295648240164,7197.209628477811,[0.04041610906462236]
-5970.505701832945,0.07760050180314944,0.23334286357865572,Consensus_Selection,7.3689883578752005,640.7500876562007,-122.87622915819874,4788.9842393074405,"[0.23334286357865572, 0.07252353943667567]"
-5970.505701832945,0.08035091709985664,0.3035554808256563,Consensus_Selection,7.44891001343809,627.1612571690856,-102.3321732363607,3155.7021553554373,"[0.3035554808256563, 0.05657337050701505]"
-5970.505701832945,0.0831492291352022,,Nearest_Fallback,7.532051268267817,699.2451437830539,146.7741693701979,21975.5697866016,[nan]
-5970.505701832945,0.08599543790918614,0.09681988441436062,Consensus_Selection,7.6090619476154275,651.7125262243834,-48.53408097119392,5500.936755350549,"[0.09681988441436062, 0.17475869293286744]"
-5970.505701832945,0.08888954342180844,0.08654345417276853,Consensus_Selection,7.694811194380597,648.9088767239394,-26.232408219429423,6398.789389624183,"[0.08654345417276853, 0.19378975278046526]"
-5970.505701832945,0.09183154567306907,0.20341785682960592,Consensus_Selection,7.778949127449708,647.3685812127928,-93.83076238741454,3682.6644793696314,"[0.20341785682960592, 0.08358377545916998]"
-5970.505701832945,0.09482144466296805,0.03997276829602853,Unique_Solution,7.861459202254088,606.2842233149446,-280.59855939287115,3562.089787738225,[0.03997276829602853]
-5970.505701832945,0.0978592403915054,0.24556142726586544,Consensus_Selection,7.947075466972801,639.7197749313357,-107.673902429835,1584.4546518424515,"[0.24556142726586544, 0.06969226545825694]"
-5970.505701832945,0.10094493285868106,,Nearest_Fallback,8.035132147489149,692.8732147828431,93.00085354797606,1943.5232689725233,[nan]
-5970.505701832945,0.10407852206449512,0.21562862661103493,Consensus_Selection,8.126625776857031,645.9418314036459,-93.33498897496128,2427.4992530176705,"[0.21562862661103493, 0.07998427874871128]"
-5970.505701832945,0.10726000800894753,0.2258517901329745,Consensus_Selection,8.215886179576444,644.2516680097461,-102.86986934265285,4892.789166161868,"[0.2258517901329745, 0.07672402273514006]"
-5970.505701832945,0.11048939069203828,0.17021815417408098,Consensus_Selection,8.306956960347181,654.0302926533727,-70.02966065265076,2802.9807069938824,"[0.17021815417408098, 0.10079564998362464]"
-5970.505701832945,0.1137666701137674,0.04448810803726886,Unique_Solution,8.395811952517294,614.7770833798269,-298.79635189613066,6041.779206665147,[0.04448810803726886]
-5970.505701832945,0.11709184627413487,0.22910392718009198,Consensus_Selection,8.488950580835743,644.3225479263649,-118.99355981353797,3544.6969455305243,"[0.22910392718009198, 0.07588660000909088]"
-5970.505701832945,0.12046491917314069,0.08607193582387201,Nearest_Fallback,8.581961201622228,667.983062912307,-27.964301313048267,389.80999554512306,[0.08607193582387201]
-5970.505701832945,0.12388588881078477,0.13784863678056147,Nearest_Fallback,8.675540790212324,660.5355360181082,-60.5641406418977,3701.099275155312,[0.13784863678056147]
-5970.505701832945,0.12735475518706738,0.12030950546653285,Nearest_Fallback,8.772087552418462,666.0621616433511,-8.191617140353568,3322.2630883846236,[0.12030950546653285]
-5970.505701832945,0.13087151830198818,0.19828591418234415,Consensus_Selection,8.868486912596273,651.0815408719077,-110.61105543600988,5693.379404364478,"[0.19828591418234415, 0.08626385350770333]"
-5970.505701832945,0.1344361781555474,0.14085674812125604,Nearest_Fallback,8.968213633033033,663.4238441849495,-52.985684721254174,3267.216390311912,[0.14085674812125604]
-5970.505701832945,0.13804873474774498,0.22261893303199645,Consensus_Selection,9.067863311823487,647.0499483550866,-115.7249175344678,3582.431913265574,"[0.22261893303199645, 0.07842904289728991]"
-5970.505701832945,0.1417091880785809,0.1360293550237978,Nearest_Fallback,9.168376621847518,660.7858209297054,-53.78698106990151,2643.1543678547196,[0.1360293550237978]
-5970.505701832945,0.1454175381480552,0.10874671537459124,Consensus_Selection,9.268358343924474,658.1305957534481,-48.591255065474016,-2128.246944239583,"[0.10874671537459124, 0.15462863379369504]"
-5970.505701832945,0.14917378495616782,0.12781042822667565,Nearest_Fallback,9.375934815852117,665.6088572403705,-38.453119737061485,2066.1770996291307,[0.12781042822667565]
-5970.505701832945,0.1529779285029188,0.16654411335951283,Consensus_Selection,9.476438136229183,657.5898580854877,-70.03731800981184,3334.6607166800923,"[0.16654411335951283, 0.10430723511859907]"
-5970.505701832945,0.15682996878830807,0.03633364596720762,Nearest_Fallback,9.581352375362215,670.766897310919,-17.41607439088371,2279.2880850247607,[0.03633364596720762]
-5970.505701832945,0.16072990581233576,0.10491740218620604,Consensus_Selection,9.690563537099873,658.2303573946566,-50.438132713719064,3093.97458662871,"[0.10491740218620604, 0.1661880943152546]"
-5970.505701832945,0.1646777395750018,0.21954681935513018,Consensus_Selection,9.798918996885421,649.6762792370439,-110.0435531174859,2942.254053246944,"[0.21954681935513018, 0.07961629100481812]"
-5970.505701832945,0.1686734700763062,0.26964063202800137,Consensus_Selection,9.90949877527283,640.194486783212,-157.3605970197853,5086.639799488767,"[0.26964063202800137, 0.06448345765175204]"
-5970.505701832945,0.17271709731624887,0.23236469298538,Consensus_Selection,10.021692028391508,647.9258501579745,-117.2859760155707,-5123.558328428067,"[0.23236469298538, 0.07583491493544492]"
-5970.505701832945,0.17680862129483005,0.22712704814867815,Consensus_Selection,10.131573617518589,649.2249720029289,-104.32139587674449,1981.6294840606654,"[0.22712704814867815, 0.07767971522957356]"
-5970.505701832945,0.1809480420120495,0.13524840744299646,Nearest_Fallback,10.245393981938722,662.8059169557719,-50.14904884787078,1675.2800658630097,[0.13524840744299646]
-5970.505701832945,0.1851353594679072,0.10763674459309479,Consensus_Selection,10.363286436064792,660.6930516029106,-44.46233427767397,2880.8884524135065,"[0.10763674459309479, 0.15996814905361767]"
-5970.505701832945,0.1893705736624034,0.23046226438129605,Consensus_Selection,10.47947570939503,649.6326912919733,-96.01213326863424,2761.2658723357804,"[0.23046226438129605, 0.07731881483211328]"
-5970.505701832945,0.1936536845955379,0.13394919368354186,Nearest_Fallback,10.598642126455418,665.9872735192578,-30.672465190028475,-3508.2286280331655,[0.13394919368354186]
-5970.505701832945,0.19798469226731075,0.0995665888628475,Consensus_Selection,10.720109702971147,659.4606916182566,-52.90271405736295,7307.721844641465,"[0.0995665888628475, 0.177657421547426]"
-5970.505701832945,0.20236359667772197,0.2199958275521055,Consensus_Selection,10.840345145511359,652.665640926219,-89.32962327792579,473.4863733653139,"[0.2199958275521055, 0.08143076206014081]"
-5970.505701832945,0.20679039782677155,0.30315832451186747,Consensus_Selection,10.966537743612466,636.7821033838756,-145.10505512596956,-7035.184220088213,"[0.30315832451186747, 0.05869170330798603]"
-5970.505701832945,0.21126509571445948,0.2919323309047137,Consensus_Selection,11.089893613945346,639.3700335400492,-144.843374366656,-9888.993889789728,"[0.2919323309047137, 0.06102221572286609]"
-5970.505701832945,0.21578769034078563,0.2493493136355951,Consensus_Selection,11.18466189514009,648.0490867872087,-80.53474495566532,2143.582456881457,"[0.2493493136355951, 0.07182046560273841]"
-5970.505701832945,0.22035818170575036,0.28110490391846354,Consensus_Selection,11.311145707991873,642.1849155975999,-114.73763122414478,1531.1742833897697,"[0.28110490391846354, 0.06340615807583937]"
-5970.505701832945,0.22497656980935324,0.10205177971016731,Nearest_Fallback,11.439625370952257,670.1141239692971,-5.953695028208037,2246.2460774881365,[0.10205177971016731]
-5970.505701832945,0.22964285465159456,0.28206797839193787,Consensus_Selection,11.573140351020923,642.8392184735578,-127.77344472126423,-48994.23495956467,"[0.28206797839193787, 0.06360756995412782]"
-5970.505701832945,0.23435703623247425,0.28627887996218687,Consensus_Selection,11.703773274842002,642.4339779383282,-131.58569605198784,2241.7543991037983,"[0.28627887996218687, 0.06298721052034983]"
-5970.505701832945,0.23911911455199228,0.09911153802274741,Consensus_Selection,11.838711813399513,661.877479008048,-35.96585456320579,2436.171672986531,"[0.09911153802274741, 0.18401551992001927]"
-5970.505701832945,0.24392908961014867,0.23707966768064026,Consensus_Selection,11.976504710786562,653.023104104849,-63.90771358650126,-5034.9638118414605,"[0.23707966768064026, 0.07638830647123711]"
-5970.505701832945,0.24878696140694342,0.09752029951793086,Consensus_Selection,12.110937836264922,662.0639347176979,-21.237971551750526,6552.170748064642,"[0.09752029951793086, 0.1890049171553711]"
-5970.505701832945,0.2536927299423765,0.07514607769797327,Consensus_Selection,12.251000026962569,653.061945879174,-58.23979790069784,2117.8367212327526,"[0.07514607769797327, 0.24147817500628846]"
-5970.505701832945,0.25864639521644783,0.07649354206297836,Consensus_Selection,12.393975978669797,654.2212251279784,-58.294727348033575,1540.1713375902502,"[0.07649354206297836, 0.23797546465370017]"
-5970.505701832945,0.2636479572291576,0.07384350839489308,Consensus_Selection,12.538292236415455,652.9597048884466,-56.700528615894754,2108.922002962398,"[0.07384350839489308, 0.24677383296407648]"
-5970.505701832945,0.2686974159805058,0.2820070536322049,Consensus_Selection,12.68098542893901,646.5111264325337,-82.45095541954763,2311.8534987965836,"[0.2820070536322049, 0.06472537249545618]"
-5970.505701832945,0.2737947714704923,0.2570262678859146,Consensus_Selection,12.830368900767988,651.9795561699084,-63.082897309844135,13880.149021631145,"[0.2570262678859146, 0.07100861772679215]"
-5970.505701832945,0.278940023699117,0.2947383217751639,Consensus_Selection,12.98002706510043,645.0361752776762,-87.98011168348754,1366.2083379952412,"[0.2947383217751639, 0.0623573977825955]"
-5970.505701832945,0.28413317266638033,0.3333428259017568,Consensus_Selection,13.13010785116367,638.0829407036008,-108.35793186921825,544.2139514627727,"[0.3333428259017568, 0.05511920578136733]"
-5970.505701832945,0.2893742183722819,0.3343163992063089,Consensus_Selection,13.282408164075685,638.4163746690865,-122.33267964534164,-2948.5053368830327,"[0.3343163992063089, 0.05503905207107727]"
-5970.505701832945,0.2946631608168217,0.2931443122586494,Consensus_Selection,13.435683773702113,646.9531544223952,-78.01177234831589,9368.860587934869,"[0.2931443122586494, 0.0628189242564115]"
-5970.505701832945,0.29999999999999993,0.2869518857055887,Consensus_Selection,13.592005522059917,648.7487024895976,-74.42470485866293,958.5854052828109,"[0.2869518857055887, 0.0641094809695421]"
-18880.396800814255,0.003999999999999999,0.03228495328596452,Unique_Solution,5.163342512746957,588.8762883104424,283.83297201415184,616.7457651296723,[0.03228495328596452]
-18880.396800814255,0.004642958796619732,-0.00958228515139402,Nearest_Fallback,5.174087243384509,446.37933690626227,-706.3677556633565,3632.6161473074753,[-0.00958228515139402]
-18880.396800814255,0.005333814331877817,0.018727935322208386,Unique_Solution,5.190871286380893,555.6241913821937,170.15099242881365,-2891.5526293506614,[0.018727935322208386]
-18880.396800814255,0.006072566605774254,0.007395479901742522,Unique_Solution,5.216941681057658,518.2373581605392,-160.0558335129868,5872.352649098604,[0.007395479901742522]
-18880.396800814255,0.006859215618309043,-0.0005343857298417986,Nearest_Fallback,5.235540247715505,485.96597690308886,-300.8924315938084,4825.640338853763,[-0.0005343857298417986]
-18880.396800814255,0.007693761369482185,-0.0035773608566494804,Nearest_Fallback,5.262127306697037,472.7389377574283,-451.1500488256307,12570.649183510186,[-0.0035773608566494804]
-18880.396800814255,0.008576203859293679,0.0015289267058726092,Nearest_Fallback,5.296980216000478,495.08043373361375,-381.8412590241404,4539.497320003379,[0.0015289267058726092]
-18880.396800814255,0.009506543087743522,0.024172176665571195,Unique_Solution,5.330563852468172,570.1458195568074,87.57983401395413,1831.011764369337,[0.024172176665571195]
-18880.396800814255,0.010484779054831722,0.004623522457998456,Unique_Solution,5.359860397629919,507.9373058903145,-342.696858333492,3228.412779677921,[0.004623522457998456]
-18880.396800814255,0.01151091176055827,0.007322558699534639,Unique_Solution,5.384658066173472,518.2837939326046,-186.3931948288739,3739.4427764288343,[0.007322558699534639]
-18880.396800814255,0.012584941204923174,0.02365227429409373,Unique_Solution,5.423095591621631,569.0136237660546,96.0901944389556,4078.5822058418266,[0.02365227429409373]
-18880.396800814255,0.01370686738792643,-0.0004582246114688592,Nearest_Fallback,5.448986997449961,486.6897624905297,-527.8429240901654,2925.956725133691,[-0.0004582246114688592]
-18880.396800814255,0.014876690309568036,0.018212966226027954,Unique_Solution,5.50267884606669,554.5992350956695,-129.75553109806765,2572.4043737109228,[0.018212966226027954]
-18880.396800814255,0.01609440996984799,0.0772299049339815,Consensus_Selection,5.5411343962348365,640.5172835415826,294.41112552834244,1954.5583180430935,"[0.0772299049339815, 0.2149420250602083]"
-18880.396800814255,0.017360026368766306,0.01867289238286085,Unique_Solution,5.574742417457767,556.1242348552894,-133.9638486654332,5204.808250736623,[0.01867289238286085]
-18880.396800814255,0.018673539506322973,0.018452588330725064,Unique_Solution,5.614381321545426,555.4904869312344,-132.17998082053492,5711.6104305766585,[0.018452588330725064]
-18880.396800814255,0.02003494938251798,0.0060289525697585005,Unique_Solution,5.650485727674478,513.6035703344343,-376.4193079970239,5089.740544420335,[0.0060289525697585005]
-18880.396800814255,0.02144425599735135,0.1034388232554118,Consensus_Selection,5.703514551924101,649.7430117750441,301.79016185806177,3159.5911686430154,"[0.1034388232554118, 0.16228023356854196]"
-18880.396800814255,0.022901459350823064,0.008971246811190197,Unique_Solution,5.7437609861527825,525.1537798993078,-332.5586673026812,2104.4171638797598,[0.008971246811190197]
-18880.396800814255,0.024406559442933143,0.013610821207506629,Unique_Solution,5.790309218480094,540.9271234236996,-339.60888463056176,4422.707723968706,[0.013610821207506629]
-18880.396800814255,0.025959556273681562,0.010699750332430409,Unique_Solution,5.842831337323542,531.6252380868724,-377.9548530927347,7160.790542925782,[0.010699750332430409]
-18880.396800814255,0.02756044984306834,0.03774118530987524,Unique_Solution,5.888209876215448,599.6399107484492,-62.114135302485074,5312.981849798402,[0.03774118530987524]
-18880.396800814255,0.029209240151093475,0.05114877136613367,Consensus_Selection,5.938144741750377,619.1674732466529,96.43640603821127,3898.847891538974,"[0.05114877136613367, 0.33020924288470577]"
-18880.396800814255,0.030905927197756953,0.0539073591743228,Consensus_Selection,5.989620362790919,622.1377564993204,77.8196592087095,3283.174423005194,"[0.0539073591743228, 0.31411520961201095]"
-18880.396800814255,0.03265051098305878,0.03813285076649424,Unique_Solution,6.044353530432166,600.3449009898044,-55.914303607303495,3174.1614695895078,[0.03813285076649424]
-18880.396800814255,0.03444299150699897,0.07908740409540786,Consensus_Selection,6.099923395383511,641.7590584535947,137.5473964736164,70722.43058090964,"[0.07908740409540786, 0.2141099341873517]"
-18880.396800814255,0.0362833687695775,0.027292729866589985,Unique_Solution,6.154574632370183,578.6523781640117,-204.35167308833132,5051.117003853358,[0.027292729866589985]
-18880.396800814255,0.0381716427707944,0.016300302706055942,Unique_Solution,6.208637872776292,550.3875629694256,-401.89901718099577,3985.6176090303193,[0.016300302706055942]
-18880.396800814255,0.04010781351064963,0.04659571068792537,Unique_Solution,6.273410981127405,614.1949537258056,-15.954716721593416,1296.5875197212335,[0.04659571068792537]
-18880.396800814255,0.04209188098914323,0.02133618448515571,Unique_Solution,6.330589617167799,564.889979905319,-295.9009154392803,3161.2377128512658,[0.02133618448515571]
-18880.396800814255,0.044123845206275186,0.028865393953478893,Unique_Solution,6.390541078251898,583.1960071264526,-239.2348488541444,2378.466174287374,[0.028865393953478893]
-18880.396800814255,0.04620370616204548,0.04352382748470353,Unique_Solution,6.456551942865763,609.1157317708117,-88.94883431608179,5717.384738225674,[0.04352382748470353]
-18880.396800814255,0.04833146385645412,0.038714857691586,Unique_Solution,6.517856217667198,601.2664939976556,-230.98822324590446,-1895.140513515153,[0.038714857691586]
